C_ID	Text	IsValidCode
1E74	水牛痘	是
1E75	羊痘	是
1E76	传染性软疣	是
1E7Y	其他特指的由于痘病毒感染	是
1E7Z	痘病毒感染，未特指的	是
L2-1E8	人乳头状瘤病毒皮肤或黏膜感染	否
1E80	寻常疣	否
1E80.0	手指或甲周疣	是
1E80.1	足底疣	是
1E80.Y	其他特指的寻常疣	是
1E81	扁平疣	是
1E82	唇或口腔疣	否
1E82.0	口腔黏膜局灶性上皮增生	是
1E83	免疫缺陷状态下疣病毒增殖	是
1E8Z	病毒性疣，不可归类在他处者	是
L2-1E9	水痘带状疱疹病毒感染	否
1E90	水痘	否
1E90.0	水痘不伴并发症	是
1E90.1	水痘脑膜炎	是
1E90.2	水痘脑炎	是
1E90.Y	水痘合并其他特指的并发症	是
1E90.Z	水痘，未特指的	是
1E91	带状疱疹	否
1E91.0	带状疱疹，无并发症	是
1E91.1	眼带状疱疹	是
1E91.2	播散性带状疱疹	是
1E91.3	带状疱疹合并中枢神经系统受累	是
1E91.4	带状疱疹所致急性脑神经病变	否
1E91.40	急性带状疱疹性三叉神经病变	是
1E91.41	急性疱疹性膝状神经节炎	是
1E91.4Y	其他特指的带状疱疹所致急性脑神经病变	是
1E91.5	疱疹后多神经病变	是
1E91.Y	带状疱疹合并其他特指的并发症	是
1E91.Z	带状疱疹，未特指的	是
1F00	单纯疱疹病毒感染	否
1F00.0	皮肤或黏膜单纯疱疹感染	否
1F00.00	皮肤单纯疱疹病毒感染	是
1F00.01	单纯疱疹性唇炎	是
1F00.02	单纯疱疹性龈口炎	是
1F00.03	播散性皮肤单纯疱疹感染合并皮肤病	是
1F00.0Y	其他特指的皮肤或黏膜单纯疱疹感染	是
1F00.1	眼单纯疱疹病毒感染	否
1F00.10	单纯疱疹性角膜炎	是
1F00.11	眼睑单纯疱疹病毒感染	是
1F00.1Y	其他特指的眼部单纯疱疹病毒感染	是
1F00.1Z	眼部单纯疱疹病毒感染，未特指	是
1F00.2	中枢神经系统单纯疱疹病毒感染	否
1F00.20	单纯疱疹病毒性脑膜炎	是
1F00.21	单纯疱疹病毒性脑炎	是
1F00.3	播散性单纯疱疹病毒感染	是
1F00.Y	其他特指的单纯疱疹病毒感染	是
1F00.Z	单纯疱疹病毒感染，未特指的	是
1F01	婴儿玫瑰疹	是
1F02	风疹	否
1F02.0	风疹,伴神经科并发症	是
1F02.1	风疹性关节炎	是
1F02.2	风疹不伴并发症	是
1F02.Y	其他特指的风疹	是
1F03	麻疹	否
1F03.0	麻疹不伴并发症	是
1F03.1	麻疹并发脑炎	是
1F03.2	麻疹并发脑膜炎	是
1F03.Y	麻疹伴其他并发症	是
1F04	传染性红斑	是
1F05	皮肤或黏膜的微小核糖核酸病毒感染	否
1F05.0	肠病毒性水疱性口炎	是
1F05.1	肠病毒疱疹性咽炎	是
1F05.2	肠病毒性发疹热[波士顿疹病]	是
1F05.3	口蹄疫	是
1F05.Y	其他特指的皮肤或黏膜的微小核糖核酸病毒感染	是
1F0Y	其他特指的以皮肤或黏膜损害为特征的病毒感染	是
1F0Z	以皮肤或黏膜损害为特征的病毒感染，未特指的	是
L1-1F2	真菌病	否
1F20	曲霉病	否
1F20.0	侵袭性曲霉病	否
1F20.00	消化道侵袭性曲霉病	是
1F20.01	侵袭性大脑曲霉病	是
1F20.02	播散性曲霉病	是
1F20.0Y	其他特指部位的侵袭性曲霉病	是
1F20.1	非侵袭性曲霉病	否
1F20.10	耳曲霉病	是
1F20.11	副鼻窦慢性曲霉病	是
1F20.12	慢性肺曲霉病	是
1F20.13	扁桃体曲霉病	是
1F20.14	曲霉性支气管炎	是
1F20.15	曲霉菌所致阻塞性气管支气管炎	是
1F20.1Y	其他特指的非侵袭性曲霉病	是
1F20.Z	曲霉病，未特指的	是
1F21	胃肠蛙粪真菌病	是
1F22	芽生菌病	是
1F23	念珠菌病	否
1F23.0	唇或口腔黏膜念珠菌病	是
1F23.1	皮肤或黏膜念珠菌病	否
1F23.10	外阴阴道念珠菌病	是
1F23.11	念珠菌龟头包皮炎	是
1F23.12	念珠菌性间擦疹	是
1F23.13	指甲或甲周念珠菌病	是
1F23.14	慢性黏膜皮肤念珠菌病	是
1F23.15	播散性皮肤念珠菌病	是
1F23.16	耳念珠菌病	是
1F23.1Y	其他特指部位皮肤或黏膜的念珠菌病	是
1F23.1Z	皮肤或黏膜念珠菌病，未特指的	是
1F23.2	胃肠道念珠菌病	是
1F23.3	全身性或侵袭性念珠菌病	否
1F23.30	念珠菌脑膜炎	是
1F23.31	肺念珠菌病	是
1F23.3Y	其他特指的全身性或侵袭性念珠菌病	是
1F23.3Z	全身性或侵袭性念珠菌病，未特指的	是
1F23.Y	其他特指的系统性和侵袭性念珠菌病	是
1F23.Z	系统性和侵袭性念珠菌病，未特指的	是
1F24	着色芽生菌病	是
1F25	球孢子菌病	否
1F25.0	肺球孢子菌病	否
1F25.00	急性肺球孢子菌病	是
1F25.01	慢性肺球孢子菌病	是
1F25.1	胸外球孢子菌病	否
1F25.10	播散性球孢子菌病	是
1F25.11	原发性皮肤球孢子菌病	是
1F25.12	球孢子菌脑膜炎	是
1F25.1Y	其他特指的肺外球孢子菌病	是
1F25.Z	球孢子菌病，未特指的	是
1F26	耳霉病	是
1F27	隐球菌病	否
1F27.0	肺隐球菌病	是
1F27.1	大脑隐球菌病	是
1F27.2	播散性隐球菌病	是
1F27.Y	其他特指的隐球菌病	是
1F27.Z	隐球菌病，未特指的	是
1F28	足癣	否
1F28.0	头皮皮肤癣菌病	是
1F28.1	指甲皮肤癣	是
1F28.2	足部皮肤真菌病	是
1F28.3	生殖股皮肤真菌病病	是
1F28.4	脓癣	是
1F28.5	播散性皮肤真菌病病	是
1F28.Y	其他特指的皮肤真菌病	是
1F28.Z	皮肤真菌病，未特指的	是
1F29	真菌性足菌肿	是
1F2A	组织胞浆菌病	否
1F2A.0	肺组织胞浆菌病	是
1F2A.1	非洲组织胞浆菌病	是
1F2A.Y	其他特指的组织胞浆菌病	是
1F2A.Z	组织胞浆菌病，未特指的	是
1F2B	洛博芽生菌病	是
1F2C	毛霉菌病	是
1F2D	非皮肤真菌感染所致浅层皮肤真菌病	否
1F2D.0	花斑癣	是
1F2D.1	马拉色菌毛囊炎	是
1F2D.2	白癣	是
1F2D.3	黑癣	是
1F2D.4	掌黑癣	是
1F2D.5	非皮肤真菌所致甲真菌病	是
1F2D.Y	其他特指的非皮肤真菌感染导致的浅层皮肤真菌病	是
1F2E	副球孢子菌病	否
1F2E.0	肺副球孢子菌病	是
1F2E.1	播散性副球孢子菌病	是
1F2E.Y	其他特指的副球孢子菌病	是
1F2E.Z	副球孢子菌病，未特指的	是
1F2F	暗色丝孢霉病	是
1F2G	肺孢子菌病	否
1F2G.0	肺孢子菌病	是
1F2G.Z	肺孢子菌病，未特指的	是
1F2H	霉样真菌病	是
1F2J	孢子丝菌病	否
1F2J.0	淋巴皮肤孢子丝菌病	是
1F2J.1	固定型皮肤孢子丝菌病	是
1F2J.2	肺孢子丝菌病	是
1F2J.3	播散性孢子丝菌病	是
1F2J.Y	其他特指的孢子丝菌病	是
1F2J.Z	孢子丝菌病，未特指的	是
1F2K	青霉病	是
1F2Z	真菌病，未特指的	是
L1-1F4	寄生虫病	否
L2-1F4	疟疾	否
1F40	恶性疟	否
1F40.0	恶性疟，脑型	是
1F40.Y	其他严重及伴合并症的恶性疟	是
1F40.Z	恶性疟,未特指的	是
1F41	间日疟	否
1F41.0	间日疟伴脾破裂	是
1F41.Y	伴其他并发症的间日疟	是
1F41.Z	不伴其他并发症的间日疟	是
1F42	三日疟	否
1F42.0	三日疟合并肾病	是
1F42.Y	三日疟伴其他并发症	是
1F42.Z	三日疟不伴并发症	是
1F43	卵形疟	是
1F44	其他经寄生虫学证实的疟疾	是
1F45	疟疾，无寄生虫学证实（即临床诊断病例）	是
1F4Z	疟疾，未特指的	是
L2-1F5	非肠道原虫病	否
1F50	棘阿米巴病	是
1F51	非洲锥虫病	否
1F51.0	冈比亚锥虫病	否
1F51.00	冈比亚锥虫病脑膜炎	是
1F51.0Y	其他特指的冈比亚锥虫病	是
1F51.0Z	冈比亚锥虫病，未特指的	是
1F51.1	罗德西亚锥虫病	否
1F51.10	罗德西亚锥虫病脑膜炎	是
1F51.1Y	其他特指的罗德西亚锥虫病	是
1F51.1Z	罗德西亚锥虫病，未特指的	是
1F51.Y	其他特指的非洲锥虫病	是
1F51.Z	非洲锥虫病，未特指的	是
1F52	巴贝虫病	是
1F53	美洲锥虫病	否
1F53.0	急性美洲锥虫病,累及心脏	是
1F53.1	急性美洲锥虫病,未累及心脏	是
1F53.2	慢性美洲锥虫病,累及心脏	是
1F53.3	美洲锥虫病，累及消化系统	是
1F53.4	美洲锥虫病脑膜炎	是
1F53.Y	其他特指的美洲锥虫病	是
1F53.Z	美洲锥虫病，未特指的	是
1F54	利什曼病	否
1F54.0	内脏利什曼病	是
1F54.1	皮肤利什曼病	是
1F54.2	黏膜皮肤利什曼病	是
1F54.Z	利什曼病，未特指的	是
1F55	福氏纳格里阿米巴病	是
1F56	鼻孢子虫病	是
1F57	弓形虫病	否
1F57.0	刚地弓形虫所致肝炎	是
1F57.1	刚地弓形虫脑膜脑炎	是
1F57.2	肺刚地弓形虫病	是
1F57.3	刚地弓形虫眼病	是
1F57.Y	其他特指的弓形虫病	是
1F57.Z	弓形虫病，未特指的	是
1F58	微孢子虫病	是
1F5Z	未特指的原虫病	是
L2-1F6	蠕虫病	否
L3-1F6	线虫病	否
1F60	管圆线虫病	否
1F60.0	广州管圆线虫病所致嗜酸性粒细胞性脑膜炎	是
1F60.1	肠道管圆线虫病	是
1F60.Y	其他特指的圆线虫病	是
1F60.Z	圆线虫病，未特指的	是
1F61	异尖线虫病	是
1F62	蛔虫病	是
1F63	毛细线虫病	否
1F63.0	肠毛细线虫病	是
1F63.Y	其他特指的毛细线虫病	是
1F63.Z	毛细线虫病，未特指的	是
1F64	麦地那龙线虫病	是
1F65	蛲虫病	是
1F66	丝虫病	否
1F66.0	罗阿丝虫病	是
1F66.1	曼森线虫病	是
1F66.2	马来丝虫病	是
1F66.3	淋巴丝虫病	否
1F66.30	班氏丝虫病	是
1F66.31	马来丝虫病	是
1F66.32	帝纹丝虫病	是
1F66.3Z	淋巴丝虫病，未特指的	是
1F66.4	皮下恶丝虫病	是
1F66.Y	其他特指的丝虫病	是
1F66.Z	其他丝虫病，未特指的	是
1F67	颚口线虫病	是
1F68	十二指肠钩虫病	否
1F68.0	钩虫病	是
1F68.1	美洲钩虫病	是
1F68.2	皮肤幼虫移行症	是
1F69	结节线虫病	是
1F6A	盘尾丝虫病	否
1F6A.0	眼盘尾丝虫病	是
1F6A.1	皮肤盘尾丝虫病	是
1F6A.Y	其他特指的盘尾丝虫病	是
1F6B	类圆线虫病	是
1F6C	比翼线虫病	是
1F6D	弓首蛔虫病	是
1F6E	旋毛虫病	是
1F6F	毛圆线虫病	是
1F6G	鞭虫病	是
1F6H	钩虫病	是
1F6Y	其他特指的线虫病	是
1F6Z	线虫病，未特指的	是
L3-1F7	绦虫病	否
1F70	猪囊尾蚴病	否
1F70.0	中枢神经系统囊尾蚴病	否
1F70.00	囊尾蚴病脑膜炎	是
1F70.1	眼囊尾蚴病病	是
1F70.Y	其他特指的囊尾蚴病病	是
1F70.Z	囊尾蚴病，未特指的	是
1F71	裂头绦虫病	是
1F72	复孔绦虫病	是
1F73	棘球蚴病	否
1F73.0	肝棘球蚴感染	是
1F73.1	肺包虫病	是
1F73.2	骨棘球蚴感染	是
1F73.3	中枢神经系统棘球蚴感染	是
1F73.Y	其他特指的棘球蚴病	是
1F73.Z	棘球蚴病，未特指的	是
1F74	膜壳绦虫病	是
1F75	裂头蚴病	是
1F76	带绦虫病	否
1F76.0	猪带绦虫病	是
1F76.1	牛带绦虫病	是
1F76.Y	其他特指的带绦虫病	是
1F76.Z	带绦虫病，未特指的	是
1F7Y	其他特指的带绦虫病	是
1F7Z	带绦虫病，未特指的	是
L3-1F8	吸虫病	否
1F80	华支睾吸虫病	是
1F81	双腔吸虫病	是
1F82	片吸虫病	是
1F83	姜片吸虫病	是
1F84	后睾吸虫病	是
1F85	并殖吸虫病	是
1F86	血吸虫病	否
1F86.0	埃及血吸虫病	是
1F86.1	曼氏血吸虫病	是
1F86.2	日本血吸虫病	是
1F86.3	其他血吸虫病	是
1F86.4	尾蚴性皮炎	是
1F86.5	血吸虫性肺炎	是
1F86.Z	未特指或不明的血吸虫属引起的血吸虫病	是
1F8Y	吸虫引起的其他特指疾病	是
1F8Z	吸虫病，未特指的	是
1F90	其他和未特指的寄生蠕虫侵染	否
1F90.0	混合性肠道蠕虫病	是
1F90.1	肠道寄生虫侵染，其他方面未特指	是
1F90.2	肠道蠕虫病，未特指的	是
1F90.Y	其他特指的其他和未特指的寄生蠕虫侵染	是
1F90.Z	其他和未特指的寄生蠕虫侵染，未特指的	是
1F91	裂头绦虫病和裂头蚴病	是
1F9Z	蠕虫病，未特指的	是
L2-1G0	体表寄生虫侵染	否
1G00	虱病	否
1G00.0	头虱病	是
1G00.1	体虱病	是
1G00.Z	未特指部位或类型的虱病	是
1G01	蝇蛆病	否
1G01.0	眼蝇蛆病	是
1G01.1	鼻咽蝇蛆病	是
1G01.2	喉蝇蛆病	是
1G01.3	皮肤蝇蛆病	是
1G01.Y	其他特指的蝇蛆病	是
1G01.Z	蝇蛆病，未特指的	是
1G02	体表水蛭病	是
1G03	（阴）虱病	是
1G04	疥疮	否
1G04.0	经典疥疮	是
1G04.1	结痂性疥疮	是
1G04.Y	其他和未特指的疥疮	是
1G05	潜蚤病	是
1G06	臭虫痒症	是
1G07	螨虫侵染	否
1G07.0	蠕形螨侵染	是
1G07.Y	其他特指寄生螨的皮肤侵染	是
1G0Z	未知或未特指的皮外寄生物侵染	是
1G2Y	其他特指的寄生虫病	是
1G2Z	未特指的寄生虫病	是
L1-1G4	脓毒症	否
1G40	脓毒症不伴脓毒性休克	是
1G41	脓毒症合并（伴）脓毒性休克	是
1G60	某些其他感染性疾患	否
1G60.0	足分支菌病，类型不明或未特指	是
1G60.1	腐皮病	是
1G60.2	原藻病	是
1G60.Y	其他特指的感染性病因疾患，不可归类在他处者	是
L1-1G8	感染性疾病后遗症	否
1G80	结核后遗症	是
1G81	沙眼后遗症	是
1G82	麻风后遗症	是
1G83	脊髓灰质炎后遗症	是
1G84	病毒性脑炎后遗症	是
1G85	白喉后遗症	是
1G8Y	其他特指的感染性疾病后遗症	是
1H0Z	感染，未特指的	是
第2章	肿瘤	否
L1-2A0	脑或中枢神经系统肿瘤	否
2A00	脑原发性肿瘤	否
2A00.0	脑胶质瘤	否
2A00.00	脑胶质母细胞瘤	是
2A00.0Y	其他特指的脑神经胶质瘤	是
2A00.0Z	脑神经胶质瘤，未特指的	是
2A00.1	脑胚胎性肿瘤	否
2A00.10	脑髓母细胞瘤	是
2A00.11	中枢性原始神经外胚层肿瘤	是
2A00.1Y	其他特指的脑胚胎性肿瘤	是
2A00.1Z	脑胚胎性肿瘤，未特指的	是
2A00.2	脑神经上皮组织肿瘤	否
2A00.20	松果体瘤或松果体区肿瘤	是
2A00.21	混合性神经元-胶质细胞肿瘤	是
2A00.22	脉络丛乳头状瘤	是
2A00.2Y	其他特指的脑神经上皮组织肿瘤	是
2A00.2Z	脑神经上皮组织肿瘤，未特指的	是
2A00.3	脑中枢神经细胞瘤	是
2A00.4	脑星形母细胞瘤	是
2A00.5	未知或未特指类型的脑原发性肿瘤	是
2A00.Z	未知或未特指类型的脑原发性肿瘤	是
2A01	原发性脑脊膜肿瘤	否
2A01.0	脑脊膜肿瘤	否
2A01.00	原发恶性脑脊膜瘤	是
2A01.0Y	其他特指的脑脊膜肿瘤	是
2A01.0Z	脑脊膜肿瘤，未特指的	是
2A01.1	脑脊膜间叶组织肿瘤	是
2A01.2	未知或未特指类型的脑脊膜原发肿瘤	是
2A02	脊髓、脑神经或中枢神经系统剩余部位的原发性肿瘤	否
2A02.0	脊髓、颅神经或中枢神经系统其余部位的胶质瘤	否
2A02.00	脊髓、颅神经或中枢神经系统其余部位的胶质母细胞瘤	是
2A02.0Y	其他特指的脊髓、颅神经或中枢神经系统其余部位的胶质瘤	是
2A02.0Z	脊髓，颅神经或中枢神经系统其余部位的胶质瘤，未特指的	是
2A02.1	颅神经或椎旁神经肿瘤	否
2A02.10	外周神经鞘恶性肿瘤	是
2A02.11	椎旁神经母细胞瘤	是
2A02.12	视神经恶性肿瘤	是
2A02.1Y	其他特指的颅神经或椎旁神经肿瘤	是
2A02.1Z	颅神经或椎旁神经肿瘤，未特指的	是
2A02.2	未知或未特指类型的脊髓或颅神经原发肿瘤	是
2A02.3	颅神经良性肿瘤	是
2A02.4	脊髓良性肿瘤	是
2A0Z	其他和未特指的颅或中枢神经系统肿瘤	是
L1-2A2	造血或淋巴组织肿瘤	否
L2-2A2	骨髓增殖性肿瘤	否
2A20	非肥大细胞骨髓增殖性肿瘤	否
2A20.0	慢性髓细胞性白血病，BCR-ABL1-阳性	否
2A20.00	慢性髓细胞性白血病急变期 	是
2A20.01	慢性髓性白血病，费城染色体（Ph1）阳性	是
2A20.02	慢性髓细胞性白血病，t（9:22）（q34;q11） 	是
2A20.03	Naegeli型单核细胞白血病	是
2A20.0Y	其他特指的慢性髓细胞性白血病，BCR-ABL1-阳性	是
2A20.0Z	慢性髓细胞性白血病BCR-ABL1阳性，未特指的	是
2A20.1	慢性中性粒细胞白血病	是
2A20.2	原发性骨髓纤维化	是
2A20.3	慢性嗜酸性粒细胞白血病，不可归类在他处者	是
2A20.4	真性红细胞增多症	是
2A20.5	不可归类的非肥大细胞骨髓增殖性肿瘤	是
2A20.Y	其他特指的非肥大细胞骨髓增殖性肿瘤	是
2A20.Z	非肥大细胞骨髓增殖性肿瘤，未特指的	是
2A21	肥大细胞增多症	否
2A21.0	系统性肥大细胞增多症	否
2A21.00	肥大细胞白血病	是
2A21.0Y	其他特指的系统性肥大细胞增多症	是
2A21.0Z	系统性肥大细胞增多症，未特指的	是
2A21.1	皮肤肥大细胞增多症	否
2A21.10	色素性荨麻疹	是
2A21.1Y	其他特指的皮肤肥大细胞增多症	是
2A21.2	肥大细胞肉瘤	是
2A21.3	皮肤外肥大细胞瘤	是
2A21.Y	其他特指的肥大细胞增多症	是
2A21.Z	肥大细胞增多症，未特指的	是
2A22	其他和未特指的骨髓增生性肿瘤	是
L2-2A3	骨髓增生异常综合征	否
2A30	难治性贫血	是
2A31	难治性中性粒细胞减少症	是
2A32	难治性血小板减少症	是
2A33	难治性贫血伴环状铁粒幼细胞	是
2A34	难治性血细胞减少症伴多谱系发育异常	是
2A35	难治性贫血伴原始细胞过多	是
2A36	骨髓增生异常综合征伴孤立性染色体5q缺失	是
2A37	不可归类的骨髓增生异常综合征	是
2A38	儿童期难治性血细胞减少症	是
2A3Y	其他特指的骨髓增生异常综合征	是
2A3Z	骨髓增生异常综合征，未特指的	是
L2-2A4	骨髓增生异常和骨髓增殖性肿瘤	否
2A40	慢性粒单核细胞白血病	是
2A41	不典型慢性髓系白血病，BCR_ABL1阴性	是
2A42	幼年型粒单核细胞白血病	否
2A42.0	完全缓解的幼年型粒单核细胞白血病	是
2A42.Y	其他特指的幼年型粒单核细胞白血病	是
2A42.Z	幼年型粒单核细胞白血病，未特指的	是
2A43	难治性贫血伴环形铁粒幼细胞伴血小板显著
增多	是
2A44	不可归类的骨髓增殖性和骨髓增生异常疾病	是
2A4Y	其他特指的骨髓增生异常和骨髓增殖性肿瘤	是
2A4Z	骨髓增生异常和骨髓增殖性肿瘤，未特指的	是
L2-2A5	髓样和淋巴样肿瘤伴嗜酸粒细胞增多和PDGFRA、PDGFRB或FGFR1异常	否
2A50	PDGFRA重排相关性髓样肿瘤	是
2A51	PDGFRB重排相关性髓样肿瘤	是
2A52	髓样或淋巴样肿瘤伴FGFR1异常	是
2A5Z	髓样和淋巴样肿瘤伴嗜酸粒细胞增多和PDGFRA、PDGFRB或FGFR1异常，未特指的	是
2A60	急性髓系白血病和相关前体细胞肿瘤	否
2A60.0	急性髓系白血病伴重现性遗传学异常	是
2A60.1	急性髓系白血病伴脊髓增生异常相关改变	是
2A60.2	治疗相关性髓系肿瘤	否
2A60.20	治疗相关性急性髓系白血病或骨髓增生异常综
合征	是
2A60.2Y	其他特指的治疗相关性髓系肿瘤	是
