group	method	submitTime	launchTime	finishTime	task	taskNo	taskStartTime	taskFinishTime	taskInputBytes	taskOutputBytes	taskInputRecords	taskOutputRecords	attemptNo	aStartTime	aFinishTime	mapInputBytes	mapOutputBytes	mapInputRecords	mapOutputRecords	cumulativeCpuUsage	virtualMemoryUsage	physicalMemoryUsage	heapUsage	combineInputRecords	reduceInputGroups	reduceInputRecords	reduceShuffleBytes	reduceOutputRecords	spilledRecords	shuffleFinished	sortedFinished	hostName	hdfsBytesRead	hdfsBytesWritten	fileBytesRead	fileBytesWritten
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	90	1601024859715	1601024878232	355311	292886	7284	61837	1	1601024875802	1601024878232	7284	-1	591606	61837	2770	2062675968	252596224	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	355311	0	0	292886
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	91	1601024859715	1601024879232	350523	285516	6905	60651	1	1601024876807	1601024879232	6905	-1	583107	60651	2950	2068291584	254816256	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	350523	0	0	285516
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	92	1601024859715	1601024879425	350106	236850	2	65607	1	1601024876805	1601024879425	2	-1	608404	65607	2520	2061541376	236621824	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	350106	0	0	236850
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	93	1601024859715	1601024879258	349968	223098	1513	55992	1	1601024876806	1601024879258	1513	-1	571517	55992	2250	2063405056	240893952	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	349968	0	0	223098
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	94	1601024859715	1601024880136	349073	235371	2	64486	1	1601024877812	1601024880136	2	-1	603866	64486	2390	2065563648	248672256	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	349073	0	0	235371
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	95	1601024859715	1601024879102	347795	225543	1159	53278	1	1601024876805	1601024879102	1159	-1	559061	53278	2020	2068938752	246489088	125304832	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	347795	0	0	225543
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	96	1601024859715	1601024880252	346162	287218	6904	59722	1	1601024877821	1601024880252	6904	-1	575137	59722	3020	2068926464	249196544	122683392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	346162	0	0	287218
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	97	1601024859716	1601024880288	345554	233321	2	64161	1	1601024877816	1601024880288	2	-1	598831	64161	2790	2065895424	246534144	127926272	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	345554	0	0	233321
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	98	1601024859716	1601024881304	345458	260063	2	62437	1	1601024878819	1601024881304	2	-1	592728	62437	2860	2067238912	248139776	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	345458	0	0	260063
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	99	1601024859716	1601024880014	344832	225206	1171	52760	1	1601024877813	1601024880014	1171	-1	554012	52760	2230	2064760832	238198784	123731968	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	344832	0	0	225206
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	100	1601024859716	1601024880358	338680	244935	2	63804	1	1601024877816	1601024880358	2	-1	591126	63804	2100	2067369984	238612480	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	338680	0	0	244935
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	101	1601024859716	1601024880314	335688	225303	1161	51377	1	1601024877813	1601024880314	1161	-1	539350	51377	2390	2068332544	255148032	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	335688	0	0	225303
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	102	1601024859716	1601024880220	333658	224596	1136	51024	1	1601024877813	1601024880220	1136	-1	535938	51024	2280	2064691200	245362688	125304832	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	333658	0	0	224596
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	103	1601024859716	1601024881263	330296	224163	1164	50517	1	1601024878823	1601024881263	1164	-1	530521	50517	2350	2065395712	252522496	124256256	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	330296	0	0	224163
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	104	1601024859716	1601024881260	328617	260088	2	58938	1	1601024878821	1601024881260	2	-1	555979	58938	2400	2068398080	247209984	125304832	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	328617	0	0	260088
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	105	1601024859717	1601024881178	323488	191432	1668	52393	1	1601024878825	1601024881178	1668	-1	530417	52393	2310	2060406784	229019648	124256256	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	323488	0	0	191432
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	106	1601024859717	1601024881298	322503	263884	6258	55877	1	1601024878821	1601024881298	6258	-1	536919	55877	3260	2064556032	250437632	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	322503	0	0	263884
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	107	1601024859717	1601024881220	306754	250892	2190	47328	1	1601024878821	1601024881220	2190	-1	493231	47328	2330	2066358272	251805696	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	306754	0	0	250892
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	108	1601024859717	1601024882261	300868	189758	1615	49095	1	1601024879824	1601024882261	1615	-1	494674	49095	1920	2056912896	231735296	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	300868	0	0	189758
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	109	1601024859717	1601024882035	300605	238030	2	56018	1	1601024879820	1601024882035	2	-1	521990	56018	2480	2066030592	249823232	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	300605	0	0	238030
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	110	1601024859717	1601024881119	299716	241107	3	56009	1	1601024878824	1601024881119	3	-1	520827	56009	2060	2066485248	251174912	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	299716	0	0	241107
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	111	1601024859717	1601024881996	297924	189556	1553	48560	1	1601024879821	1601024881996	1553	-1	489669	48560	1770	2067542016	230604800	123731968	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	297924	0	0	189556
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	112	1601024859717	1601024882190	297172	248832	2195	45896	1	1601024879823	1601024882190	2195	-1	477861	45896	2230	2063523840	242438144	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	297172	0	0	248832
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	113	1601024859718	1601024883349	296940	238049	2	55231	1	1601024880834	1601024883349	2	-1	515463	55231	2260	2061230080	238649344	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	296940	0	0	238049
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	114	1601024859718	1601024883035	295594	231064	2079	42673	1	1601024880829	1601024883035	2079	-1	463625	42673	2460	2074419200	249630720	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	295594	0	0	231064
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	115	1601024859718	1601024883119	290858	192166	1583	49648	1	1601024880832	1601024883119	1583	-1	486934	49648	2110	2063519744	233205760	132644864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	290858	0	0	192166
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	116	1601024859718	1601024883148	285466	190835	1132	48986	1	1601024880835	1601024883148	1132	-1	479568	48986	1740	2057338880	219049984	122683392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	285466	0	0	190835
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	117	1601024859718	1601024883301	284029	206204	1251	43500	1	1601024880830	1601024883301	1251	-1	456064	43500	2200	2066128896	246984704	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	284029	0	0	206204
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	118	1601024859718	1601024883153	280395	252555	2	53942	1	1601024880833	1601024883153	2	-1	494479	53942	2300	2070831104	252473344	127926272	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	280395	0	0	252555
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	119	1601024859718	1601024883163	279707	206328	1266	42829	1	1601024880831	1601024883163	1266	-1	449035	42829	2220	2062049280	249835520	130547712	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	279707	0	0	206328
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	120	1601024859718	1601024884127	279317	233548	4871	53992	1	1601024881838	1601024884127	4871	-1	488338	53992	2330	2068156416	254808064	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	279317	0	0	233548
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	121	1601024859719	1601024884182	276623	203982	1176	42397	1	1601024881836	1601024884182	1176	-1	444327	42397	2000	2064166912	249704448	122683392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	276623	0	0	203982
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	122	1601024859719	1601024884136	274122	222354	420	42017	1	1601024881835	1601024884136	420	-1	441398	42017	2280	2068525056	251568128	131072000	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	274122	0	0	222354
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	123	1601024859719	1601024884336	272873	198438	1397	42197	1	1601024881833	1601024884336	1397	-1	439445	42197	2630	2059345920	229957632	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	272873	0	0	198438
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	124	1601024859719	1601024884326	272761	198613	988	42694	1	1601024881834	1601024884326	988	-1	441997	42694	2220	2058076160	217313280	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	272761	0	0	198613
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	125	1601024859719	1601024884079	268756	198421	980	42025	1	1601024881835	1601024884079	980	-1	435328	42025	1720	2063077376	228696064	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	268756	0	0	198421
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	126	1601024859719	1601024885085	268422	227084	2018	38573	1	1601024882839	1601024885085	2018	-1	420145	38573	2330	2065170432	248725504	122683392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	268422	0	0	227084
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	127	1601024859720	1601024885237	267948	238678	1829	41684	1	1601024882844	1601024885237	1829	-1	432421	41684	2280	2062823424	243425280	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	267948	0	0	238678
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	128	1601024859720	1601024885327	266161	239468	2053	41284	1	1601024882841	1601024885327	2053	-1	428679	41284	3060	2073817088	249860096	123731968	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	266161	0	0	239468
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	129	1601024859720	1601024885409	262363	239569	1732	40167	1	1601024882843	1601024885409	1732	-1	420912	40167	2370	2064900096	243609600	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	262363	0	0	239569
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	130	1601024859720	1601024885128	261973	189805	911	41415	1	1601024882841	1601024885128	911	-1	426130	41415	1630	2058690560	218488832	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	261973	0	0	189805
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	131	1601024859720	1601024886039	261983	230107	4482	50069	1	1601024883848	1601024886039	4482	-1	455025	50069	2270	2065031168	248197120	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	261983	0	0	230107
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	132	1601024859720	1601024886187	261661	238708	1766	40764	1	1601024883848	1601024886187	1766	-1	422546	40764	3000	2070499328	251334656	130023424	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	261661	0	0	238708
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	133	1601024859720	1601024886336	261211	201438	919	40125	1	1601024883846	1601024886336	919	-1	420247	40125	2120	2064400384	237273088	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	261211	0	0	201438
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	134	1601024859720	1601024887273	259431	239222	1701	39692	1	1601024884847	1601024887273	1701	-1	416115	39692	2100	2063413248	242147328	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	259431	0	0	239222
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	135	1601024859720	1601024886271	258228	239802	2036	39937	1	1601024883844	1601024886271	2036	-1	415400	39937	2250	2067922944	251547648	130023424	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	258228	0	0	239802
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	136	1601024859720	1601024886174	256448	189049	855	40376	1	1601024883846	1601024886174	855	-1	416533	40376	1790	2061373440	224935936	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	256448	0	0	189049
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	137	1601024859721	1601024887118	252711	189746	857	39804	1	1601024884852	1601024887118	857	-1	410519	39804	2100	2068082688	224464896	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	252711	0	0	189746
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	138	1601024859721	1601024887119	252347	232409	1956	38867	1	1601024884852	1601024887119	1956	-1	405319	38867	2010	2072395776	249503744	127926272	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	252347	0	0	232409
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	139	1601024859721	1601024887161	251036	240866	1711	39144	1	1601024884850	1601024887161	1711	-1	405533	39144	1990	2069524480	249819136	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	251036	0	0	240866
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	140	1601024859721	1601024887171	250586	240821	1691	39104	1	1601024884850	1601024887171	1691	-1	404951	39104	1870	2068103168	242479104	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	250586	0	0	240821
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	141	1601024859721	1601024887237	250560	196845	832	38418	1	1601024884849	1601024887237	832	-1	402863	38418	1800	2058596352	229949440	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	250560	0	0	196845
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	142	1601024859721	1601024887169	250142	244502	2	45211	1	1601024884852	1601024887169	2	-1	427743	45211	1930	2062950400	250621952	128450560	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	250142	0	0	244502
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	143	1601024859721	1601024888109	249855	228588	1939	36097	1	1601024885857	1601024888109	1939	-1	391759	36097	2410	2066599936	248221696	124256256	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	249855	0	0	228588
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	144	1601024859721	1601024888120	246499	237093	2151	35040	1	1601024885852	1601024888120	2151	-1	383534	35040	2060	2067357696	254095360	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	246499	0	0	237093
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	145	1601024859721	1601024888194	246034	256569	5083	43041	1	1601024885856	1601024888194	5083	-1	410404	43041	2280	2067398656	247914496	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	246034	0	0	256569
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	146	1601024859722	1601024888267	242674	202520	984	36957	1	1601024885857	1601024888267	984	-1	388934	36957	1910	2068119552	244563968	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	242674	0	0	202520
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	147	1601024859722	1601024889125	240134	233052	2093	34561	1	1601024886858	1601024889125	2093	-1	375346	34561	2020	2061484032	251187200	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	240134	0	0	233052
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	148	1601024859722	1601024888222	238929	222565	1976	33880	1	1601024885855	1601024888222	1976	-1	371918	33880	2350	2063978496	233242624	127926272	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	238929	0	0	222565
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	149	1601024859722	1601024889120	234617	215454	792	34875	1	1601024886861	1601024889120	792	-1	372822	34875	2060	2063044608	226021376	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	234617	0	0	215454
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	150	1601024859722	1601024888222	234553	225030	1493	36011	1	1601024885855	1601024888222	1493	-1	376653	36011	2360	2066616320	247681024	128450560	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	234553	0	0	225030
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	151	1601024859722	1601024889128	232615	228527	1926	33528	1	1601024886858	1601024889128	1926	-1	364263	33528	1940	2066587648	250134528	123731968	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	232615	0	0	228527
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	152	1601024859722	1601024889158	227952	224803	1950	32651	1	1601024886858	1601024889158	1950	-1	356094	32651	2100	2067898368	246788096	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	227952	0	0	224803
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	153	1601024859722	1601024890340	227378	218098	1872	32717	1	1601024887870	1601024890340	1872	-1	355881	32717	2280	2067709952	235843584	124780544	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	227378	0	0	218098
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	154	1601024859723	1601024889131	226027	224353	1937	32314	1	1601024886858	1601024889131	1937	-1	352836	32314	2260	2066407424	238075904	128450560	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	226027	0	0	224353
wordcount	WordCount[1601024855484]	1601024855880	1601024859607	1601024955754	Map	155	1601024859723	1601024890216	225215	202793	1136	36304	1	1601024887867	1601024890216	1136	-1	368640	36304	2510	2062450688	233910272	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	225215	0	0	202793
